 ,Area1,Mean1,Min1,Max1,Area2,Mean2,Min2,Max2,Area3,Mean3,Min3,Max3,Area4,Mean4,Min4,Max4,Area5,Mean5,Min5,Max5
6011,33152,18.339767456,12,38,5056,24.113924026,15,39,9856,23.311687469,15,92,16384,28.109375000,14,93,41664,28.652841568,15,83
6012,33152,18.179536819,13,34,5056,23.822784424,15,41,9856,23.538961411,14,88,16384,28.265625000,12,92,41664,28.539171219,13,81
6013,33152,18.283782959,12,32,5056,23.620252609,15,36,9856,23.636363983,15,95,16384,27.867187500,13,102,41664,28.749616623,15,81
6014,33152,18.409265518,12,37,5056,23.759492874,15,42,9856,23.597402573,13,94,16384,28.011718750,12,97,41664,28.663595200,15,77
6015,33152,18.156370163,13,36,5056,24.227848053,16,35,9856,23.116882324,13,84,16384,28.066406250,13,93,41664,28.648233414,15,86
6016,33152,18.357143402,12,34,5056,24.088607788,16,40,9856,23.467533112,14,88,16384,27.890625000,13,92,41664,28.605222702,15,80
6017,33152,18.210424423,12,35,5056,23.772151947,15,35,9856,23.584415436,12,89,16384,27.656250000,12,93,41664,28.686635971,15,80
6018,33152,18.005790710,13,40,5056,24.012659073,15,39,9856,23.701297760,15,84,16384,27.890625000,14,93,41664,28.698925018,15,72
6019,33152,18.333976746,12,34,5056,23.772151947,16,38,9856,23.850648880,14,83,16384,27.878906250,13,87,41664,28.789554596,14,81
6020,33152,18.415058136,13,32,5056,24.000000000,16,38,9856,23.753246307,15,92,16384,27.886718750,14,89,41664,28.666666031,14,84
6021,33152,18.233591080,12,32,5056,23.848100662,16,40,9856,23.610389709,15,89,16384,27.968750000,15,93,41664,28.909370422,14,81
6022,33152,18.308879852,13,34,5056,23.518987656,14,42,9856,23.824674606,14,93,16384,28.000000000,13,88,41664,28.877111435,15,79
6023,33152,18.277992249,12,32,5056,24.151899338,15,38,9856,23.331169128,13,95,16384,28.062500000,13,95,41664,28.694316864,15,81
6024,33152,18.204633713,12,32,5056,24.873416901,17,43,9856,23.740259171,15,90,16384,27.722656250,14,87,41664,28.861751556,15,85
6025,33152,18.359073639,13,32,5056,24.101264954,16,41,9856,23.675325394,14,93,16384,27.808593750,14,87,41664,28.923194885,13,91
6026,33152,18.223937988,13,37,5056,24.303796768,15,35,9856,23.967533112,14,90,16384,28.132812500,14,91,41664,29.035329819,13,82
6027,33152,18.295366287,13,32,5056,24.177215576,17,39,9856,23.448051453,13,85,16384,27.578125000,14,97,41664,28.775730133,13,83
6028,33152,18.187257767,13,37,5056,23.784811020,15,40,9856,23.642856598,14,87,16384,27.925781250,14,96,41664,28.860214233,16,79
6029,33152,18.185327530,13,34,5056,24.240507126,15,39,9856,23.753246307,15,92,16384,27.847656250,14,94,41664,28.894008636,15,86
6030,33152,18.256755829,13,34,5056,24.278480530,17,37,9856,23.694805145,14,88,16384,27.968750000,15,97,41664,28.852535248,15,86
6031,33152,18.225868225,13,37,5056,24.012659073,15,34,9856,23.824674606,14,91,16384,28.042968750,15,95,41664,28.829492569,14,85
6032,33152,18.131273270,13,35,5056,24.101264954,16,39,9856,23.870130539,15,90,16384,27.941406250,13,91,41664,28.721965790,14,84
6033,33152,18.266408920,13,40,5056,23.746835709,15,34,9856,23.435064316,15,99,16384,27.882812500,14,90,41664,28.683563232,13,82
6034,33152,18.220077515,13,33,5056,23.367088318,16,40,9856,24.344156265,14,94,16384,27.925781250,14,91,41664,28.674346924,14,86
6035,33152,18.312742233,13,38,5056,24.088607788,14,35,9856,23.616882324,14,91,16384,28.031250000,15,87,41664,28.831029892,12,90
6036,33152,18.268339157,13,31,5056,24.202531815,16,43,9856,23.740259171,14,86,16384,28.066406250,15,88,41664,28.769584656,15,80
6037,33152,18.274131775,13,36,5056,24.177215576,15,36,9856,23.590909958,14,86,16384,27.835937500,13,87,41664,28.901689529,13,78
6038,33152,18.225868225,13,30,5056,24.202531815,15,35,9856,24.331169128,14,78,16384,27.917968750,13,93,41664,28.867895126,14,86
6039,33152,18.084941864,13,34,5056,24.962024689,16,42,9856,25.324674606,14,90,16384,27.703125000,13,93,41664,28.826421738,15,87
6040,33152,18.330116272,12,32,5056,24.873416901,15,42,9856,25.512987137,13,89,16384,27.968750000,13,86,41664,29.036867142,15,83
6041,33152,18.332046509,13,32,5056,24.658227921,16,41,9856,25.597402573,15,94,16384,27.972656250,14,94,41664,28.930875778,15,83
6042,33152,18.285715103,12,38,5056,24.582279205,16,36,9856,25.512987137,14,96,16384,27.957031250,14,96,41664,28.938556671,15,85
6043,33152,18.312742233,13,32,5056,24.139240265,16,36,9856,25.311687469,15,88,16384,27.996093750,13,95,41664,28.850997925,15,88
6044,33152,18.469112396,13,39,5056,24.101264954,15,40,9856,25.038961411,14,90,16384,28.359375000,14,91,41664,28.760368347,14,79
6045,33152,18.347490311,13,35,5056,24.721519470,16,39,9856,25.324674606,14,88,16384,27.750000000,14,95,41664,28.835638046,15,77
6046,33152,18.403474808,12,37,5056,24.101264954,16,35,9856,25.012987137,14,96,16384,27.855468750,14,88,41664,28.749616623,13,91
6047,33152,18.154439926,12,34,5056,24.291139603,17,38,9856,24.850648880,15,94,16384,27.851562500,14,90,41664,28.646697998,15,78
6048,33152,18.301158905,13,35,5056,23.632911682,14,41,9856,24.512987137,14,83,16384,28.011718750,14,98,41664,28.479263306,14,79
6049,33152,18.328186035,12,29,5056,24.303796768,16,35,9856,24.597402573,13,91,16384,28.207031250,14,93,41664,28.685100555,15,80
6050,33152,18.403474808,13,32,5056,24.075948715,15,40,9856,24.474025726,14,90,16384,27.839843750,13,90,41664,28.840246201,14,89
6051,33152,18.179536819,12,38,5056,23.987340927,15,37,9856,24.233766556,14,93,16384,27.914062500,14,92,41664,28.732719421,15,85
6052,33152,18.050193787,12,35,5056,24.240507126,15,36,9856,23.967533112,15,91,16384,28.144531250,13,94,41664,28.605222702,14,77
6053,33152,18.306949615,12,34,5056,24.101264954,15,37,9856,24.136363983,15,89,16384,27.757812500,14,92,41664,28.766513824,14,88
6054,33152,18.042470932,13,37,5056,24.202531815,16,41,9856,24.279220581,15,84,16384,27.953125000,15,94,41664,28.872503281,14,88
6055,33152,18.121622086,13,31,5056,24.000000000,15,42,9856,23.818181992,13,88,16384,28.195312500,14,92,41664,28.738862991,15,81
6056,33152,18.254825592,13,38,5056,24.227848053,15,38,9856,23.857143402,13,91,16384,28.156250000,12,93,41664,28.863286972,15,83
6057,33152,18.252895355,12,40,5056,24.265823364,15,37,9856,23.909090042,14,89,16384,28.070312500,14,90,41664,28.850997925,15,83
6058,33152,18.191120148,13,36,5056,24.240507126,16,36,9856,24.006492615,14,84,16384,27.691406250,14,93,41664,28.780338287,14,78
6059,33152,18.210424423,13,31,5056,23.784811020,16,36,9856,23.987012863,14,84,16384,28.125000000,14,93,41664,28.632871628,15,78
6060,33152,18.202703476,12,36,5056,24.151899338,15,37,9856,23.707792282,14,92,16384,27.945312500,14,94,41664,28.821811676,14,86
6061,33152,18.320463181,12,33,5056,24.278480530,14,36,9856,23.415584564,14,83,16384,27.792968750,12,95,41664,28.912443161,15,80
6062,33152,18.135135651,13,32,5056,24.341772079,17,38,9856,23.551948547,14,94,16384,27.812500000,14,94,41664,28.694316864,15,89
6063,33152,18.306949615,12,34,5056,24.177215576,15,40,9856,23.558441162,14,91,16384,27.656250000,14,88,41664,28.760368347,14,80
6064,33152,18.216217041,13,33,5056,24.139240265,15,38,9856,23.746753693,14,84,16384,27.839843750,12,92,41664,28.775730133,14,77
6065,33152,18.094594955,13,34,5056,23.481012344,15,38,9856,23.337661743,15,89,16384,27.750000000,14,96,41664,28.698925018,14,84
6066,33152,18.220077515,13,36,5056,23.481012344,15,35,9856,23.590909958,15,89,16384,28.253906250,14,91,41664,28.737327576,13,79
6067,33152,18.158300400,12,32,5056,24.177215576,13,39,9856,23.779220581,15,89,16384,27.875000000,13,97,41664,28.795698166,13,82
6068,33152,18.318532944,13,31,5056,24.037975311,16,40,9856,23.292207718,14,86,16384,27.960937500,15,88,41664,28.662057877,15,89
6069,33152,18.142856598,13,38,5056,23.455696106,15,36,9856,23.350648880,14,85,16384,27.851562500,15,87,41664,28.689708710,14,80
6070,33152,18.181467056,13,37,5056,23.987340927,17,39,9856,23.863636017,14,82,16384,27.765625000,14,92,41664,28.715822220,14,80
6071,33152,18.196910858,12,38,5056,23.696203232,15,37,9856,23.649351120,14,89,16384,28.085937500,13,97,41664,28.863286972,15,83
6072,33152,18.262548447,13,38,5056,24.215188980,16,38,9856,23.279220581,14,83,16384,27.898437500,14,88,41664,28.612903595,14,79
6073,33152,18.146718979,13,31,5056,23.810127258,16,38,9856,23.389610291,13,90,16384,27.964843750,14,90,41664,28.843317032,14,77
6074,33152,18.198841095,13,34,5056,23.607595444,16,41,9856,23.285715103,15,87,16384,27.820312500,15,99,41664,28.597541809,15,78
6075,33152,18.316602707,13,32,5056,24.329113007,14,37,9856,23.766233444,15,97,16384,27.878906250,14,93,41664,28.619047165,15,84
6076,33152,18.206563950,12,33,5056,23.645568848,15,39,9856,23.402597427,14,90,16384,27.558593750,14,94,41664,28.843317032,11,90
6077,33152,18.131273270,13,32,5056,23.620252609,14,34,9856,23.396104813,14,85,16384,28.019531250,14,89,41664,28.761905670,14,74
6078,33152,18.144786835,12,33,5056,23.746835709,15,39,9856,23.240259171,14,85,16384,27.890625000,14,87,41664,28.712749481,15,78
6079,33152,18.399614334,13,33,5056,23.569620132,15,34,9856,23.318181992,15,90,16384,27.601562500,13,86,41664,28.726573944,14,83
6080,33152,18.133205414,12,30,5056,24.075948715,14,36,9856,23.500000000,14,87,16384,27.898437500,13,93,41664,28.674346924,14,73
6081,33152,18.193050385,13,33,5056,23.772151947,15,35,9856,23.610389709,13,87,16384,28.105468750,13,93,41664,28.660522461,15,84
6082,33152,18.169883728,12,37,5056,24.025316238,16,37,9856,23.363636017,13,99,16384,27.953125000,13,91,41664,28.820276260,15,82
6083,33152,18.191120148,12,40,5056,23.645568848,14,37,9856,23.272727966,14,83,16384,27.890625000,13,96,41664,28.514593124,14,77
6084,33152,18.305019379,12,32,5056,23.683544159,14,39,9856,23.409090042,15,78,16384,27.691406250,14,91,41664,28.682027817,16,83
6085,33152,18.409265518,12,37,5056,23.784811020,15,40,9856,23.480520248,14,85,16384,28.164062500,14,92,41664,28.698925018,15,77
6086,33152,18.272201538,12,34,5056,24.037975311,16,35,9856,23.642856598,15,80,16384,28.007812500,13,94,41664,28.752687454,15,83
6087,33152,18.214284897,13,40,5056,23.658227921,14,42,9856,23.564935684,14,96,16384,27.984375000,14,88,41664,28.764976501,14,87
6088,33152,18.274131775,12,35,5056,24.050632477,15,36,9856,23.383117676,13,86,16384,27.945312500,13,91,41664,28.720430374,15,79
6089,33152,18.162162781,13,34,5056,23.835443497,15,37,9856,23.590909958,14,84,16384,27.847656250,14,90,41664,28.672811508,15,87
6090,33152,18.283782959,12,34,5056,23.506328583,15,36,9856,23.896104813,15,94,16384,27.808593750,14,95,41664,28.732719421,15,78
6091,33152,18.339767456,12,32,5056,24.151899338,16,42,9856,23.746753693,14,88,16384,27.847656250,14,95,41664,28.678955078,16,82
6092,33152,18.310810089,12,31,5056,23.582279205,15,36,9856,23.564935684,15,89,16384,28.011718750,14,94,41664,28.906297684,15,80
6093,33152,18.260618210,12,35,5056,23.822784424,15,39,9856,23.428571701,14,86,16384,27.921875000,14,96,41664,28.758832932,14,73
6094,33152,18.258687973,13,40,5056,23.822784424,17,38,9856,23.538961411,14,83,16384,27.890625000,13,90,41664,28.898616791,14,75
6095,33152,18.318532944,12,34,5056,23.898735046,14,38,9856,23.422077179,15,86,16384,27.980468750,14,88,41664,28.844854355,13,79
6096,33152,18.148649216,12,36,5056,23.531644821,15,40,9856,23.538961411,14,88,16384,27.828125000,13,104,41664,28.668203354,13,83
6097,33152,18.210424423,12,33,5056,24.000000000,15,36,9856,23.597402573,14,85,16384,28.011718750,14,96,41664,28.675882339,13,82
6098,33152,18.090734482,13,37,5056,24.088607788,14,38,9856,23.454545975,15,80,16384,27.746093750,14,92,41664,28.764976501,12,79
6099,33152,18.337837219,13,39,5056,23.924051285,15,36,9856,23.636363983,14,98,16384,27.804687500,13,98,41664,28.536098480,14,78
6100,33152,18.274131775,13,37,5056,24.177215576,16,39,9856,23.805194855,13,90,16384,28.062500000,13,89,41664,28.657449722,14,79
6101,33152,18.148649216,12,38,5056,24.050632477,16,39,9856,23.746753693,13,91,16384,27.894531250,13,94,41664,28.654376984,13,75
6102,33152,18.204633713,13,35,5056,24.253164291,16,37,9856,23.201297760,15,85,16384,27.871093750,14,92,41664,28.682027817,15,82
6103,33152,18.104248047,12,38,5056,23.493671417,15,38,9856,23.584415436,13,84,16384,27.492187500,13,95,41664,28.465436935,13,77
6104,33152,18.183397293,12,31,5056,23.544303894,15,36,9856,23.805194855,13,89,16384,27.839843750,14,93,41664,28.892473221,15,81
6105,33152,18.264478683,13,34,5056,23.126583099,15,37,9856,23.409090042,15,85,16384,27.894531250,12,93,41664,28.814132690,14,86
6106,33152,18.196910858,13,36,5056,24.075948715,16,34,9856,23.766233444,14,84,16384,28.207031250,14,96,41664,28.898616791,14,83
6107,33152,18.272201538,13,33,5056,23.810127258,15,37,9856,23.941558838,15,87,16384,28.113281250,14,93,41664,28.599079132,15,79
6108,33152,18.241312027,13,36,5056,23.607595444,15,36,9856,23.506492615,15,89,16384,27.804687500,12,91,41664,28.846389771,14,78
6109,33152,18.200771332,12,36,5056,24.189872742,16,38,9856,23.259740829,14,82,16384,27.972656250,14,93,41664,28.867895126,14,83
6110,33152,18.318532944,13,36,5056,23.734176636,15,38,9856,23.415584564,14,91,16384,28.117187500,14,93,41664,28.734254837,15,81
6111,33152,18.214284897,12,37,5056,24.240507126,15,40,9856,23.376623154,14,87,16384,28.171875000,12,94,41664,28.574501038,14,80
6112,33152,18.179536819,13,35,5056,23.822784424,16,35,9856,23.389610291,14,82,16384,27.906250000,13,90,41664,28.743471146,14,77
6113,33152,18.206563950,13,35,5056,23.493671417,15,37,9856,23.844156265,14,96,16384,28.027343750,14,91,41664,28.685100555,15,79
6114,33152,18.208494186,13,30,5056,24.000000000,15,35,9856,23.370130539,14,83,16384,27.964843750,13,97,41664,28.734254837,15,73
6115,33152,18.146718979,13,34,5056,23.746835709,14,36,9856,23.279220581,15,86,16384,27.769531250,14,91,41664,28.585252762,15,80
6116,33152,18.189189911,12,35,5056,23.683544159,15,39,9856,23.435064316,14,96,16384,27.906250000,14,100,41664,28.703533173,14,81
6117,33152,18.177606583,13,33,5056,23.645568848,14,35,9856,23.766233444,15,85,16384,27.902343750,13,93,41664,28.861751556,15,83
6118,33152,18.359073639,13,40,5056,23.962024689,17,37,9856,23.636363983,14,84,16384,27.816406250,12,88,41664,28.973886490,14,81
6119,33152,18.216217041,13,29,5056,23.772151947,15,40,9856,23.493507385,14,84,16384,28.035156250,12,92,41664,28.752687454,15,82
6120,33152,18.293436050,12,39,5056,23.772151947,16,40,9856,23.668830872,15,86,16384,27.945312500,12,96,41664,28.723503113,15,78
6121,33152,18.239381790,13,32,5056,23.569620132,15,35,9856,23.571428299,15,88,16384,27.984375000,14,89,41664,28.821811676,15,80
6122,33152,18.113899231,12,31,5056,24.341772079,17,43,9856,22.961038589,14,83,16384,27.765625000,14,92,41664,28.692779541,15,81
6123,33152,18.167953491,13,33,5056,23.544303894,15,33,9856,23.454545975,14,93,16384,28.101562500,13,92,41664,28.712749481,15,82
6124,33152,18.150579453,13,34,5056,24.556962967,15,42,9856,23.603895187,15,92,16384,27.968750000,15,97,41664,28.898616791,14,78
6125,33152,18.048261642,13,33,5056,23.518987656,15,35,9856,23.233766556,15,79,16384,27.671875000,14,91,41664,28.872503281,14,85
6126,33152,18.258687973,12,34,5056,22.987340927,17,39,9856,23.512987137,14,87,16384,27.917968750,13,92,41664,28.718894958,14,79
6127,33152,18.069498062,12,37,5056,23.607595444,14,40,9856,23.370130539,15,90,16384,28.144531250,12,90,41664,28.738862991,14,76
6128,33152,18.222007751,13,32,5056,24.037975311,15,40,9856,23.538961411,14,81,16384,28.128906250,13,92,41664,29.061443329,15,78
6129,33152,18.380308151,13,33,5056,23.886075974,15,38,9856,23.545454025,15,90,16384,27.808593750,13,89,41664,28.877111435,15,86
6130,33152,18.210424423,12,36,5056,24.088607788,15,40,9856,23.909090042,15,93,16384,28.019531250,14,90,41664,28.683563232,15,84
6131,33152,18.281852722,13,34,5056,24.101264954,15,36,9856,23.551948547,14,84,16384,27.832031250,14,91,41664,28.926267624,16,82
6132,33152,18.384170532,13,38,5056,23.949367523,15,37,9856,23.545454025,15,92,16384,27.921875000,14,93,41664,28.926267624,14,83
6133,33152,18.200771332,13,28,5056,24.291139603,15,40,9856,23.519479752,15,86,16384,27.960937500,13,97,41664,28.804916382,13,82
6134,33152,18.123552322,12,34,5056,23.734176636,16,40,9856,23.668830872,13,97,16384,27.785156250,13,98,41664,28.646697998,14,80
6135,33152,18.189189911,13,35,5056,23.949367523,16,35,9856,23.266233444,13,91,16384,27.730468750,14,94,41664,28.812595367,15,76
6136,33152,18.241312027,13,33,5056,23.810127258,15,36,9856,23.779220581,16,87,16384,27.804687500,13,89,41664,28.923194885,14,77
6137,33152,18.312742233,13,36,5056,23.607595444,14,34,9856,23.350648880,14,86,16384,27.839843750,14,95,41664,28.686635971,14,77
6138,33152,18.283782959,12,34,5056,23.734176636,14,35,9856,23.461038589,15,86,16384,27.699218750,12,97,41664,28.643625259,14,81
6139,33152,18.175676346,13,37,5056,23.860759735,15,37,9856,23.564935684,14,86,16384,27.992187500,15,93,41664,28.709676743,15,78
6140,33152,18.249034882,12,33,5056,24.316455841,15,42,9856,23.188312531,14,88,16384,27.937500000,14,88,41664,28.752687454,15,86
6141,33152,18.264478683,13,35,5056,24.113924026,15,37,9856,23.558441162,14,85,16384,27.859375000,14,96,41664,28.603687286,15,78
6142,33152,18.361003876,13,34,5056,23.417720795,16,34,9856,23.720779419,16,90,16384,27.734375000,14,94,41664,28.746543884,15,77
6143,33152,18.260618210,12,32,5056,23.708860397,14,40,9856,23.740259171,14,88,16384,27.781250000,13,90,41664,28.721965790,15,83
6144,33152,18.083011627,13,36,5056,24.151899338,15,38,9856,23.603895187,14,88,16384,27.511718750,13,91,41664,28.804916382,13,80
6145,33152,18.119691849,12,40,5056,24.063291550,15,40,9856,23.571428299,14,90,16384,27.539062500,14,91,41664,28.671274185,15,81
6146,33152,18.119691849,13,32,5056,23.506328583,16,36,9856,23.818181992,14,88,16384,27.863281250,13,94,41664,28.671274185,15,76
6147,33152,18.040540695,13,35,5056,23.708860397,15,39,9856,23.305194855,13,87,16384,27.843750000,14,90,41664,28.757295609,14,86
6148,33152,18.032817841,13,35,5056,23.341772079,14,39,9856,23.214284897,14,88,16384,27.656250000,14,94,41664,28.615976334,14,82
6149,33152,18.191120148,12,34,5056,24.240507126,15,37,9856,23.681818008,15,97,16384,27.949218750,13,90,41664,28.608295441,15,82
6150,33152,18.113899231,11,41,5056,23.784811020,15,40,9856,23.545454025,14,94,16384,28.144531250,15,90,41664,28.645160675,15,77
6151,33152,18.017374039,12,32,5056,23.126583099,15,39,9856,23.149351120,13,86,16384,27.964843750,14,90,41664,28.508447647,14,77
6152,33152,18.162162781,12,36,5056,23.936708450,17,37,9856,23.467533112,14,90,16384,27.925781250,15,93,41664,28.582181931,13,83
6153,33152,18.133205414,13,35,5056,24.063291550,16,37,9856,23.727272034,15,86,16384,27.691406250,13,93,41664,28.674346924,16,83
6154,33152,18.198841095,12,39,5056,23.556962967,16,39,9856,22.948051453,13,84,16384,27.753906250,15,90,41664,28.594470978,14,82
6155,33152,18.065637589,12,36,5056,23.860759735,17,35,9856,23.616882324,13,90,16384,27.781250000,13,89,41664,28.505376816,15,74
